path,label,spk,text
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0000_16875-22317.wav,-1,F33,"okay so , what I see is a household kitchen setting ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0001_23138-29240.wav,-1,F33,"&-um there are three individuals in the picture , a mother and &-um two children ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0002_29862-33985.wav,-1,F33,&-uh the children seem to be maybe about eight years old .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0003_35247-41352.wav,-1,F33,"&-uh the mother is standing in front of the window , which is also in front of the sink ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0004_42014-48477.wav,-1,F33,"and &-um the sink is overflowing , creating a large pool of water on the floor ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0005_48853-54120.wav,-1,F33,&-uh the mother is [//] &-um doesn't seem to realize that this is happening .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0006_55222-57390.wav,-1,F33,&-um she is standing in the water .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0007_57985-61007.wav,-1,F33,and she is &-uh drying a plate .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0008_61729-71083.wav,-1,F33,"in the meantime , right behind her , the &-uh boy is on a three legged stool which is tipping over ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0009_71786-76732.wav,-1,F33,he is reaching into a cookie jar which is on the top shelf of a cabinet .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0010_77393-79116.wav,-1,F33,he's got the cookie jar open .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0011_79516-86972.wav,-1,F33,he's got one cookie in his left hand which he's handing to the girl &+s who's standing next to him .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0012_87579-92640.wav,-1,F33,"and his right hand is in the cookie jar , reaching for a second cookie ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0013_93284-95169.wav,-1,F33,he's definitely about to fall .
/mnt/disk1/ad_group1/Lu/segments/fixed/F33_PAR_0014_96195-109211.wav,-1,F33,&-um what seems odd about <the photo or> [//] the picture is that &-um the mother seems to be not [/] not realizing anything that's happening .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0001_3301-4574.wav,-1,F35,do they need my age .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0004_15786-18107.wav,-1,F35,"okay , I'm going to out and go from left to right ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0005_18107-18702.wav,-1,F35,is that okay ?
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0008_23493-24755.wav,-1,F35,"okay , alright ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0009_28677-30638.wav,-1,F35,I'm seeing a boy and a girl .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0010_32149-39124.wav,-1,F35,&-um he's trying to reach in the kitchen cabinets by standing on a stool .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0011_39719-45185.wav,-1,F35,"unfortunately the stool doesn't seem to be level , has no back ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0012_45848-47730.wav,-1,F35,and it looks like it's tipping .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0013_48853-50895.wav,-1,F35,the girl has her hand raised .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0014_51758-55924.wav,-1,F35,and she's &-uh trying to get what he's handing her .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0015_56205-58029.wav,-1,F35,he's [//] &+op he opened the cabinet .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0016_58451-60873.wav,-1,F35,and there is a cookie jar full of cookies .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0017_61717-63239.wav,-1,F35,the cover is off .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0018_63517-67942.wav,-1,F35,and he's reaching for the cookies and attempting to hand it to her .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0019_68604-74690.wav,-1,F35,but it's very very dangerous because the stool looks like it's about to give way .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0020_74768-77050.wav,-1,F35,and he's gonna land on the ground and get hurt .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0021_78610-91102.wav,-1,F35,"&-um as I move from that part of the kitchen towards where the woman is and the window , the [/] the window has a curtain on it ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0022_91764-101960.wav,-1,F35,&-um the woman is standing there trying to dry dishes and doesn't seem to realize that the faucet is overflowing .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0023_103123-106068.wav,-1,F35,and there's water going all over the floor .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0024_107030-116281.wav,-1,F35,&-uh if you look out the window it looks like it could be a roadway or a walk going up towards the house .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0025_117605-124275.wav,-1,F35,and &-um if you look through the window there seems to be a tree out there .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0026_124816-127604.wav,-1,F35,and to the left of the tree seems to be the roof .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0027_127664-132349.wav,-1,F35,"it could be either the roof of the house , depending if the house is turning that way ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0028_132790-134391.wav,-1,F35,or it could be the roof of a garage .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0029_135473-137294.wav,-1,F35,there are curtains on the window .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0030_140098-152111.wav,-1,F35,and it appears to be &-uh something that looks like could be people but more so like &-um grass or cactus .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0031_152273-158678.wav,-1,F35,definitely on the right when you look out the window there seems to be somebody whose arms are raised .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0032_159439-161061.wav,-1,F35,&-um could be a young boy .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0033_161221-167906.wav,-1,F35,or it could be a person &-um trying maybe to warn her that the water's running out .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0034_168096-168935.wav,-1,F35,I don't know . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0035_170119-179848.wav,-1,F35,on the &-um counter there are two cups and a dish and &-uh base cabinets all around .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0036_181491-194697.wav,-1,F35,and as I move back she still does not seem to realize <her feet are> [//] <her one foot anyway> [//] <her left foot is> [//] &-uh actually her right foot <the left foot is behind her> [//] &-uh is stepping into the water .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0037_195500-206336.wav,-1,F35,she seems to be not even focusing on the fact that &-um she's got water dripping over the sink .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0038_208181-212125.wav,-1,F35,she's attempting to dry the dish with a dishcloth .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0039_215450-219086.wav,-1,F35,and &-uh that's about it . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0042_221521-223752.wav,-1,F35,and this all takes place in her kitchen .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0043_225183-239662.wav,-1,F35,"she doesn't seem to be aware that the children are &-uh possibly in danger from the boy falling off the stool , probably hitting the girl and himself and both &-uh getting hurt ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_INV_0045_245426-248585.wav,-1,F35,anything else you need me to &*INV:no describe ? [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0048_252673-259157.wav,-1,F35,+< I think that's it . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_INV_0049_260118-261339.wav,-1,F35,I don't see anything else in the picture that I need to &-uh describe . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0051_263961-266462.wav,-1,F35,"+< upper cabinets , lower cabinets ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0052_267544-271105.wav,-1,F35,over the window obviously there are no cabinets .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0053_271647-276048.wav,-1,F35,&-uh there's a tree in the background on the right side of the window .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0054_276790-279610.wav,-1,F35,the left side shows the roof of possibly a garage or part of a house .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0055_280393-283176.wav,-1,F35,&-um the curtains are tied back .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0056_284058-287883.wav,-1,F35,&-uh there's a walkway with &-uh some bushes .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0057_290187-293492.wav,-1,F35,and it looks like a trellis against the &-uh garage .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0058_293692-301816.wav,-1,F35,and &-um that's about it . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0059_302377-304297.wav,-1,F35,&*INV:okay on the right side it could be blades of grass or even bushes or hedges &-um or flowerless spaced far apart .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0060_305559-308601.wav,-1,F35,they look almost like stick figures .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0061_310485-312987.wav,-1,F35,and the faucet is just pouring out .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0062_314891-316992.wav,-1,F35,she's wearing what appears to be an apron .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_PAR_0063_318235-324343.wav,-1,F35,her hair is very mostly done .
/mnt/disk1/ad_group1/Lu/segments/fixed/F35_INV_0064_326687-327167.wav,-1,F35,but obviously &-uh she doesn't realize what is happening in her surroundings .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0000_1741-5224.wav,-1,F36,I see that there is a mom who is washing plates .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0001_5926-10910.wav,-1,F36,she's looking out the window and seems to be thinking about something .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0002_12374-15579.wav,-1,F36,I see that the water pours out of the sink .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0003_15661-18163.wav,-1,F36,and she's not aware of it .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0004_19227-23554.wav,-1,F36,as well I see the children are trying to get cookies .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0005_24297-31885.wav,-1,F36,the boy is standing on the chair to reach the cookie jar but the chair tips over .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0006_32249-34052.wav,-1,F36,and the boy starts to fall .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0007_34912-39095.wav,-1,F36,I can see through the window that there are trees and bushes .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0008_39512-45179.wav,-1,F36,its [: it] look [: looks] like in one of the bushes there is a face .
/mnt/disk1/ad_group1/Lu/segments/fixed/F36_PAR_0009_46064-50072.wav,-1,F36,also I see are two cups and a plate .
/mnt/disk1/ad_group1/Lu/segments/fixed/F40_PAR_0000_1521-11271.wav,-1,F40,"in the picture , I see a woman in her forties , stay-at-home mom who gave her job up as a lawyer to be with her children ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F40_PAR_0001_11834-13013.wav,-1,F40,her husband travels .
/mnt/disk1/ad_group1/Lu/segments/fixed/F40_PAR_0002_13536-17518.wav,-1,F40,"so , she is home a lot taking care of the house and the children ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F40_PAR_0003_18820-26004.wav,-1,F40,she is very distracted by other thoughts in her mind and doesn't realize that the sink is overflowing .
/mnt/disk1/ad_group1/Lu/segments/fixed/F40_PAR_0004_27227-35823.wav,-1,F40,the children know that she is distracted and decide to climb up into the cabinet to get some cookies .
/mnt/disk1/ad_group1/Lu/segments/fixed/F40_PAR_0005_37048-44875.wav,-1,F40,the little boy is starting to fall and will hit his head on the counter which means that she will hafta take him to the hospital .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0006_11503-14763.wav,-1,F44,okay . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0007_14891-17261.wav,-1,F44,we are in a kitchen .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0008_17333-19473.wav,-1,F44,there's a mother &-uh trying to wash dishes .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0009_19916-21495.wav,-1,F44,she has a faucet going .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0010_21938-28366.wav,-1,F44,and it's overflowing onto the floor .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0011_28602-30585.wav,-1,F44,I don't think she notices it .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0012_30772-31942.wav,-1,F44,and in the corner &-uh her son and daughter I'm assuming who are going into a cookie jar .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0013_32390-34613.wav,-1,F44,and he's standing on an easel [* s:r] .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0014_36017-38643.wav,-1,F44,and it's tipping over .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0015_39549-45559.wav,-1,F44,and it looks like there will be another catastrophe .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0016_46437-46865.wav,-1,F44,&-uh outside they have a garden path .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0017_47038-48020.wav,-1,F44,&-um and &-um I don't see anything that I can see there .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_PAR_0018_48119-50762.wav,-1,F44,a lawn .
/mnt/disk1/ad_group1/Lu/segments/fixed/F44_INV_0021_51844-52265.wav,-1,F44,and that's about it . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0000_10060-11090.wav,-1,F45,there's a little girl .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0001_11990-20290.wav,-1,F45,and it looks like &-uh it might be her brother who's on a [/] &+sto a [/] &+s &-uh a stool that looks like it's gonna fall .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0002_20437-22458.wav,-1,F45,"they're looking for cookies , I imagine ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0003_23220-25400.wav,-1,F45,and the mother is there washing dishes .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0004_25918-31640.wav,-1,F45,and the water is flowing out of the sink because she neglected to turn off the faucets .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0006_36143-37243.wav,-1,F45,&-um I'm looking outside . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0007_38905-40586.wav,-1,F45,it looks like the window is there .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0008_40787-41327.wav,-1,F45,and there's +...
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0009_42830-44571.wav,-1,F45,I [/] I really don't know what's out there .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0010_45193-50439.wav,-1,F45,but &-uh there's a counter with dishes over here .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0011_51382-53485.wav,-1,F45,and &-uh this is the cookie jar .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0012_54625-57175.wav,-1,F45,and &-um it's obviously the kitchen .
/mnt/disk1/ad_group1/Lu/segments/fixed/F45_PAR_0013_57651-59392.wav,-1,F45,and the mother looks like she's distracted .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0000_68866-71656.wav,-1,F46,"so , now you want me to tell you what I saw ? [+ exc]"
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0002_73571-75673.wav,-1,F46,okay [/] it's a kitchen scene .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0003_76395-77469.wav,-1,F46,we'll start with mother .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0004_77625-80035.wav,-1,F46,mother is &-uh standing in a puddle of water .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0005_80239-81821.wav,-1,F46,she doesn't seem very organized .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0006_81962-82763.wav,-1,F46,I have to say that . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0007_83281-84031.wav,-1,F46,washing dishes .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0008_85004-92897.wav,-1,F46,"and &-uh behind her back , the boy who seems to be the older of the two is standing on a chair which is falling ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0009_93665-100165.wav,-1,F46,and he's reaching up to put things away at which <the younger> [//] &-uh the daughter is handing to him .
/mnt/disk1/ad_group1/Lu/segments/fixed/F46_PAR_0010_100995-102644.wav,-1,F46,with my limited vision that was +... [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0000_9850-16200.wav,-1,F50,"okay &-um well , the [/] the boy is reaching for cookies ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0001_16322-17743.wav,-1,F50,and he's gonna have an accident .
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0002_17825-19357.wav,-1,F50,his chair is falling over .
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0003_20109-22934.wav,-1,F50,"and the mother's sink , she's trying to do the dishes ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0004_23150-25880.wav,-1,F50,and the water's just rolling over .
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0005_25912-29050.wav,-1,F50,and things are not too good at the moment .
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0006_30877-31771.wav,-1,F50,that's about it . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F50_PAR_0008_33580-37144.wav,-1,F50,"well , there's water on the floor , I mean , &-you_know &*INV:alright from the sink ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0000_10139-16384.wav,-1,F52,okay &-uh I see &-uh that this is probably &-uh a kitchen of a family .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0001_17061-17751.wav,-1,F52,there's a mother .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0002_17866-24814.wav,-1,F52,she's washing the dishes but she's not being very careful since the water is overflowing in her sink .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0003_26091-30091.wav,-1,F52,I see the children are trying to rob the &-uh cookie jar .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0004_30800-34789.wav,-1,F52,the son is <on a ladder and the or> [//] on a stool .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0005_35288-37513.wav,-1,F52,and the stool is getting ready to tip over .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0006_38209-42889.wav,-1,F52,and the daughter is looking for him to reach her a cookie .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0007_44271-51311.wav,-1,F52,&-um <in the yard> [//] I see they have a nice yard but there's not much is going on out there .
/mnt/disk1/ad_group1/Lu/segments/fixed/F52_PAR_0008_53159-55810.wav,-1,F52,and &-um basically that's all I see . [+ exc]
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0001_2861-6723.wav,-1,F01,"I see a family , a mother washing the dishes ."
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0002_7083-11292.wav,-1,F01,and the sink is flowing over and falling on the floor of the water's flowing over .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0003_11686-14268.wav,-1,F01,and meanwhile she's not paying attention to the kids .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0004_14688-16180.wav,-1,F01,they are stealing out of the cookie jar .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0005_16569-20300.wav,-1,F01,and the son is falling over or [//] off on [//] of the chair he's standing on .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0006_20673-22064.wav,-1,F01,and the daughter's wait [//] waiting there .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0007_22064-24956.wav,-1,F01,the younger daughter is waiting there trying to get xxx herself .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0008_25837-29140.wav,-1,F01,just get him to give her [/] give her [/] give her also some cookies .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0009_29840-31724.wav,-1,F01,there's a scene outside the window .
/mnt/disk1/ad_group1/Lu/segments/fixed/F01_PAR_0010_32142-37588.wav,-1,F01,"and &-uh well , it's a double yard ."
